Key,Level,CraftType,Name,NameJA,NameDE,NameFR,ClassJobLevel,MaterialQualityFactor,DifficultyFactor,QualityFactor,DurabilityFactor,SuggestedCraftsmanship,Stars,Difficulty,Quality,Durability,ProgressDivider,ProgressModifier,QualityDivider,QualityModifier
5119,517,Woodworking,Horse Chestnut Spinning Wheel,ホースチェスナット・スピニングホイール,Rosskastanien-Spinnrad,Rouet en châtaignier des chevaux,81,50,100,100,100,2234,0,2000,5200,80,121,100,105,100

5120,517,Smithing,High Durium Mortar,ハイダリウム・モーター,Edeldurium-Mörser,Mortier en durium noble,81,50,100,100,100,2234,0,2000,5200,80,121,100,105,100

5121,517,Smithing,High Durium Culinary Knife,ハイダリウム・クリナリーナイフ,Edeldurium-Küchenmesser,Couteau de cuisine en durium noble,81,50,100,100,100,2234,0,2000,5200,80,121,100,105,100

5122,517,Smithing,High Durium Sledgehammer,ハイダリウム・モール,Edeldurium-Vorschlaghammer,Maillet en durium noble,81,50,100,100,100,2234,0,2000,5200,80,121,100,105,100

5123,517,Smithing,High Durium Garden Scythe,ハイダリウム・ガーデンサイズ,Edeldurium-Gartensense,Faux de jardinage en durium noble,81,50,100,100,100,2234,0,2000,5200,80,121,100,105,100

5124,535,Smithing,Bismuth Saw,ビスマス・ソー,Bismut-Säge,Scie en bismuth,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5125,535,Smithing,Bismuth Cross-pein Hammer,ビスマス・クロスペインハンマー,Bismut-Kreuz<SoftHyphen/>schlag<SoftHyphen/>ham<SoftHyphen/>mer,Marteau à panne croisée en bismuth,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5126,535,Smithing,Bismuth Raising Hammer,ビスマス・レイジングハンマー,Bismut-Schlichthammer,Marteau de batteur en bismuth,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5127,535,Smithing,Bismuth Lapidary Hammer,ビスマス・ラピダリーハンマー,Bismut-Juwelierhammer,Marteau de lapidaire en bismuth,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5128,535,Smithing,Bismuth Round Knife,ビスマス・ラウンドナイフ,Bismut-Rillmesser,Couteau arrondi en bismuth,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5129,535,Goldsmithing,Phrygian Needle,フリギアン・ニードル,Phrygien-Nadel,Aiguille en or phrygien,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5130,535,Armorcraft,Bismuth Alembic,ビスマス・アレンビック,Bismut-De<SoftHyphen/>stil<SoftHyphen/>lier<SoftHyphen/>kol<SoftHyphen/>ben,Alambic en bismuth,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5131,535,Armorcraft,Bismuth Fat Cat Frypan,ビスマス・ファットキャットフライパン,Bismut-Bratpfanne,Poêle à frire gros minou en bismuth,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5132,535,Smithing,Bismuth Pickaxe,ビスマス・ピック,Bismut-Spitzhacke,Pioche en bismuth,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5133,535,Smithing,Bismuth Hatchet,ビスマス・ハチェット,Bismut-Handbeil,Hachette en bismuth,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5134,535,Woodworking,Red Pine Fishing Rod,レッドパイン・フィッシングロッド,Rotkiefer-Angelrute,Canne à pêche en pin sylvestre,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5135,535,Smithing,Bismuth Claw Hammer,ビスマス・クローハンマー,Bismut-Klauenhammer,Marteau arrache-clou en bismuth,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5136,535,Smithing,Bismuth File,ビスマス・ファイル,Bismut-Feile,Lime en bismuth,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5137,535,Smithing,Bismuth Pliers,ビスマス・プライヤー,Bismut-Zange,Tenailles en bismuth,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5138,535,Woodworking,Red Pine Grinding Wheel,レッドパイン・グラインディングホイール,Rotkiefer-Schleifrad,Meule en pin sylvestre,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5139,535,Smithing,Bismuth Awl,ビスマス・アウル,Bismut-Ahle,Alêne en bismuth,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5140,535,Woodworking,Red Pine Spinning Wheel,レッドパイン・スピニングホイール,Rotkiefer-Spinnrad,Rouet en pin sylvestre,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5141,535,Smithing,Bismuth Mortar,ビスマス・モーター,Bismut-Mörser,Mortier en bismuth,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5142,535,Smithing,Bismuth Culinary Knife,ビスマス・クリナリーナイフ,Bismut-Küchenmesser,Couteau de cuisine en bismuth,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5143,535,Smithing,Bismuth Sledgehammer,ビスマス・モール,Bismut-Vorschlaghammer,Maillet en bismuth,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5144,535,Smithing,Bismuth Garden Scythe,ビスマス・ガーデンサイズ,Bismut-Gartensense,Faux de jardinage en bismuth,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5145,545,Smithing,Manganese Saw,マンガン・ソー,Mangan-Säge,Scie en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5146,545,Smithing,Manganese Cross-pein Hammer,マンガン・クロスペインハンマー,Mangan-Kreuz<SoftHyphen/>schlag<SoftHyphen/>ham<SoftHyphen/>mer,Marteau à panne croisée en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5147,545,Smithing,Manganese Raising Hammer,マンガン・レイジングハンマー,Mangan-Schlichthammer,Marteau de batteur en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5148,545,Smithing,Manganese Lapidary Hammer,マンガン・ラピダリーハンマー,Mangan-Juwelierhammer,Marteau de lapidaire en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5149,545,Smithing,Manganese Round Knife,マンガン・ラウンドナイフ,Mangan-Rillmesser,Couteau arrondi en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5150,545,Goldsmithing,Manganese Needle,マンガン・ニードル,Mangan-Nadel,Aiguille en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5151,545,Armorcraft,Manganese Alembic,マンガン・アレンビック,Mangan-De<SoftHyphen/>stil<SoftHyphen/>lier<SoftHyphen/>kol<SoftHyphen/>ben,Alambic en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5152,545,Armorcraft,Manganese Chocobo Frypan,マンガン・チョコボフライパン,Mangan-Bratpfanne,Poêle à frire chocobo en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5153,545,Smithing,Manganese Pickaxe,マンガン・ピック,Mangan-Spitzhacke,Pioche en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5154,545,Smithing,Manganese Hatchet,マンガン・ハチェット,Mangan-Handbeil,Hachette en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5155,545,Woodworking,Ironwood Fishing Rod,アイアンウッド・フィッシングロッド,Eisenholz-Angelrute,Canne à pêche en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5156,545,Smithing,Manganese Claw Hammer,マンガン・クローハンマー,Mangan-Klauenhammer,Marteau arrache-clou en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5157,545,Smithing,Manganese File,マンガン・ファイル,Mangan-Feile,Lime en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5158,545,Smithing,Manganese Pliers,マンガン・プライヤー,Mangan-Zange,Tenailles en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5159,545,Woodworking,Ironwood Grinding Wheel,アイアンウッド・グラインディングホイール,Eisenholz-Schleifrad,Meule en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5160,545,Smithing,Manganese Awl,マンガン・アウル,Mangan-Ahle,Alêne en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5161,545,Woodworking,Ironwood Spinning Wheel,アイアンウッド・スピニングホイール,Eisenholz-Spinnrad,Rouet en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5162,545,Smithing,Manganese Mortar,マンガン・モーター,Mangan-Mörser,Mortier en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5163,545,Smithing,Manganese Culinary Knife,マンガン・クリナリーナイフ,Mangan-Küchenmesser,Couteau de cuisine en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5164,545,Smithing,Manganese Sledgehammer,マンガン・モール,Mangan-Vorschlaghammer,Maillet en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5165,545,Smithing,Manganese Garden Scythe,マンガン・ガーデンサイズ,Mangan-Gartensense,Faux de jardinage en manganèse,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5166,560,Smithing,Chondrite Saw,コンドライト・ソー,Chondrit-Säge,Scie en chondrite,90,50,100,100,100,2805,0,3500,7200,80,130,90,115,80

5167,560,Smithing,Chondrite Cross-pein Hammer,コンドライト・クロスペインハンマー,Chondrit-Kreuz<SoftHyphen/>schlag<SoftHyphen/>ham<SoftHyphen/>mer,Marteau à panne croisée en chondrite,90,50,100,100,100,2805,0,3500,7200,80,130,90,115,80

5168,560,Smithing,Chondrite Raising Hammer,コンドライト・レイジングハンマー,Chondrit-Schlichthammer,Marteau de batteur en chondrite,90,50,100,100,100,2805,0,3500,7200,80,130,90,115,80

5169,560,Smithing,Chondrite Lapidary Hammer,コンドライト・ラピダリーハンマー,Chondrit-Juwelierhammer,Marteau de lapidaire en chondrite,90,50,100,100,100,2805,0,3500,7200,80,130,90,115,80

5170,560,Smithing,Chondrite Round Knife,コンドライト・ラウンドナイフ,Chondrit-Rillmesser,Couteau arrondi en chondrite,90,50,100,100,100,2805,0,3500,7200,80,130,90,115,80

5171,560,Goldsmithing,Chondrite Needle,コンドライト・ニードル,Chondrit-Nadel,Aiguille en chondrite,90,50,100,100,100,2805,0,3500,7200,80,130,90,115,80

5172,560,Armorcraft,Chondrite Alembic,コンドライト・アレンビック,Chondrit-De<SoftHyphen/>stil<SoftHyphen/>lier<SoftHyphen/>kol<SoftHyphen/>ben,Alambic en chondrite,90,50,100,100,100,2805,0,3500,7200,80,130,90,115,80

5173,560,Armorcraft,Chondrite Bomb Frypan,コンドライト・ボムフライパン,Chondrit-Bratpfanne,Poêle à frire bombo en chondrite,90,50,100,100,100,2805,0,3500,7200,80,130,90,115,80

5174,560,Smithing,Chondrite Pickaxe,コンドライト・ピック,Chondrit-Spitzhacke,Pioche en chondrite,90,50,100,100,100,2805,0,3500,7200,80,130,90,115,80

5175,560,Smithing,Chondrite Hatchet,コンドライト・ハチェット,Chondrit-Handbeil,Hachette en chondrite,90,50,100,100,100,2805,0,3500,7200,80,130,90,115,80

5176,560,Woodworking,Integral Fishing Rod,インテグラルフィッシングロッド,Integrale Angelrute,Canne à pêche en bois d'intégral,90,50,100,100,100,2805,0,3500,7200,80,130,90,115,80

5177,555,Smithing,Chondrite Claw Hammer,コンドライト・クローハンマー,Chondrit-Klauenhammer,Marteau arrache-clou en chondrite,89,50,100,100,100,2748,0,3400,7100,80,129,100,113,100

5178,555,Smithing,Chondrite File,コンドライト・ファイル,Chondrit-Feile,Lime en chondrite,89,50,100,100,100,2748,0,3400,7100,80,129,100,113,100

5179,555,Smithing,Chondrite Pliers,コンドライト・プライヤー,Chondrit-Zange,Tenailles en chondrite,89,50,100,100,100,2748,0,3400,7100,80,129,100,113,100

5180,560,Woodworking,Integral Grinding Wheel,インテグラルグラインディングホイール,Integrales Schleifrad,Meule en bois d'intégral,90,50,100,100,100,2805,0,3500,7200,80,130,90,115,80

5181,555,Smithing,Chondrite Awl,コンドライト・アウル,Chondrit-Ahle,Alêne en chondrite,89,50,100,100,100,2748,0,3400,7100,80,129,100,113,100

5182,560,Woodworking,Integral Spinning Wheel,インテグラルスピニングホイール,Integrales Spinnrad,Rouet en bois d'intégral,90,50,100,100,100,2805,0,3500,7200,80,130,90,115,80

5183,555,Smithing,Chondrite Mortar,コンドライト・モーター,Chondrit-Mörser,Mortier en chondrite,89,50,100,100,100,2748,0,3400,7100,80,129,100,113,100

5184,555,Smithing,Chondrite Culinary Knife,コンドライト・クリナリーナイフ,Chondrit-Küchenmesser,Couteau de cuisine en chondrite,89,50,100,100,100,2748,0,3400,7100,80,129,100,113,100

5185,555,Smithing,Chondrite Sledgehammer,コンドライト・モール,Chondrit-Vorschlaghammer,Maillet en chondrite,89,50,100,100,100,2748,0,3400,7100,80,129,100,113,100

5186,555,Smithing,Chondrite Garden Scythe,コンドライト・ガーデンサイズ,Chondrit-Gartensense,Faux de jardinage en chondrite,89,50,100,100,100,2748,0,3400,7100,80,129,100,113,100

5187,517,Clothcraft,Darkhempen Hat,黒麻帽,Dunkelhanf-Hut,Chapeau en mûrier à papier,81,50,100,100,100,2234,0,2000,5200,80,121,100,105,100

5188,517,Clothcraft,Darkhempen Dogi,黒麻胴着,Dunkelhanf-Dogi,Dôgi en mûrier à papier,81,50,100,100,100,2234,0,2000,5200,80,121,100,105,100

5189,517,Leatherworking,Gajaskin Handekko,象皮半手甲,Gajaleder-Handekko,Handekkô en cuir de gaja,81,50,100,100,100,2234,0,2000,5200,80,121,100,105,100

5190,517,Clothcraft,Darkhempen Momohiki,黒麻股引,Dunkelhanf-Momohiki,Momohiki en mûrier à papier,81,50,100,100,100,2234,0,2000,5200,80,121,100,105,100

5191,517,Leatherworking,Gajaskin Tabi,象皮足袋,Gajaleder-Tabi,Tabi en cuir de gaja,81,50,100,100,100,2234,0,2000,5200,80,121,100,105,100

5192,517,Woodworking,Horse Chestnut Kasa,栃乃木笠,Rosskastanien-Kasa,Kasa en châtaignier des chevaux,81,50,100,100,100,2234,0,2000,5200,80,121,100,105,100

5193,517,Clothcraft,Darkhempen Tabigoromo,黒麻旅衣,Dunkelhanf-Tabigoromo,Tabigoromo en mûrier à papier,81,50,100,100,100,2234,0,2000,5200,80,121,100,105,100

5194,517,Leatherworking,Gajaskin Tekko,象皮手甲,Gajaleder-Tekko,Tekkô en cuir de gaja,81,50,100,100,100,2234,0,2000,5200,80,121,100,105,100

5195,517,Clothcraft,Darkhempen Kyakui,黒麻脚衣,Dunkelhanf-Kyakui,Kyakui en mûrier à papier,81,50,100,100,100,2234,0,2000,5200,80,121,100,105,100

5196,517,Leatherworking,Gajaskin Zori,象皮草履,Gajaleder-Zori,Zôri en cuir de gaja,81,50,100,100,100,2234,0,2000,5200,80,121,100,105,100

5197,535,Clothcraft,Snow Linen Turban of Crafting,スノーリネン・クラフターターバン,Schneeleinen-Turban des Handwerks,Turban des créations en lin boréal,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5198,535,Clothcraft,Snow Linen Doublet of Crafting,スノーリネン・クラフターダブレット,Schneeleinen-Wams des Handwerks,Gilet doublet des créations en lin boréal,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5199,535,Leatherworking,Saigaskin Gloves of Crafting,サイガ・クラフターグローブ,Saigaleder-Handschuhe des Handwerks,Gants des créations en cuir de saïga,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5200,535,Clothcraft,Snow Linen Bottoms of Crafting,スノーリネン・クラフターボトム,Schneeleinen-Hose des Handwerks,Bas-de-corps des créations en lin boréal,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5201,535,Leatherworking,Saigaskin Shoes of Crafting,サイガ・クラフターシューズ,Saigaleder-Schuhe des Handwerks,Chaussures des créations en cuir de saïga,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5202,535,Clothcraft,Snow Linen Turban of Gathering,スノーリネン・ギャザラーターバン,Schneeleinen-Turban des Eifers,Turban des ressources en lin boréal,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5203,535,Clothcraft,Snow Linen Coat of Gathering,スノーリネン・ギャザラーコート,Schneeleinen-Wams des Eifers,Manteau des ressources en lin boréal,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5204,535,Leatherworking,Saigaskin Halfgloves of Gathering,サイガ・ギャザラーハーフグローブ,Saigaleder-Kurz<SoftHyphen/>fin<SoftHyphen/>ger<SoftHyphen/>hand<SoftHyphen/>schu<SoftHyphen/>he des Eifers,Mitaines des ressources en cuir de saïga,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5205,535,Clothcraft,Snow Linen Bottoms of Gathering,スノーリネン・ギャザラーボトム,Schneeleinen-Hose des Eifers,Bas-de-corps des ressources en lin boréal,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5206,535,Leatherworking,Saigaskin Sandals of Gathering,サイガ・ギャザラーサンダル,Saigaleder-Sandalen des Eifers,Sandales des ressources en cuir de saïga,85,50,100,100,100,2549,0,3000,6700,80,125,100,109,100

5207,545,Clothcraft,Scarlet Moko Wedge Cap of Crafting,スカーレットモコ・クラフターウェッジキャップ,Scharlachmoko-Schiffchen des Handwerks,Calot des créations en moko écarlate,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5208,545,Clothcraft,Scarlet Moko Coatee of Crafting,スカーレットモコ・クラフターコーティー,Scharlachmoko-Spenzer des Handwerks,Boléro des créations en moko écarlate,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5209,545,Leatherworking,Kumbhiraskin Gloves of Crafting,クンビーラ・クラフターグローブ,Kumbhilaleder-Handschuhe des Handwerks,Gants des créations en cuir de kumbhira,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5210,545,Clothcraft,Scarlet Moko Bottoms of Crafting,スカーレットモコ・クラフターボトム,Scharlachmoko-Hose des Handwerks,Bas-de-corps des créations en moko écarlate,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100

5211,545,Leatherworking,Kumbhiraskin Shoes of Crafting,クンビーラ・クラフターシューズ,Kumbhilaleder-Schuhe des Handwerks,Chaussures des créations en cuir de kumbhira,87,50,100,100,100,2626,0,3200,6900,80,127,100,111,100
