#,CraftType,RecipeLevelTable,Name,MaterialQualityFactor,DifficultyFactor,QualityFactor,DurabilityFactor,RequiredControl,RequiredCraftsmanship
31635,Smithing,RecipeLevelTable#50,Mogstew Miscellany,0,180,50,100,0,0
31636,Smithing,RecipeLevelTable#50,Moogle Statuette,0,192,20,100,0,0
31637,Smithing,RecipeLevelTable#50,Makeshift Toy Airship,0,240,40,100,0,0
31638,Smithing,RecipeLevelTable#50,Dragonscale Rasp,0,240,40,100,0,0
31639,Smithing,RecipeLevelTable#50,Cloudfish Lure,0,144,25,100,0,0
31640,Smithing,RecipeLevelTable#50,Ishgardian Cuisine Miscellany,0,180,50,100,0,0
31641,Smithing,RecipeLevelTable#50,Treadwheel Crane Components,0,320,50,100,0,0
31642,Smithing,RecipeLevelTable#50,Moogle Mollifier,0,120,37,100,0,0
31643,Armorcraft,RecipeLevelTable#50,Fake Kupo Nut,0,50,100,50,0,0
31644,Armorcraft,RecipeLevelTable#50,Horn Component,0,144,25,100,0,0
31645,Armorcraft,RecipeLevelTable#50,Moogle Tool Component,0,192,20,100,0,0
31646,Armorcraft,RecipeLevelTable#50,Statue Supplies,0,120,37,100,0,0
31647,Armorcraft,RecipeLevelTable#50,Tablet Supplies,0,256,25,100,0,0
31648,Armorcraft,RecipeLevelTable#50,Training Supplies,0,100,100,100,0,0
31649,Armorcraft,RecipeLevelTable#50,Repurposed Construction Component,0,180,50,100,0,0
31650,Armorcraft,RecipeLevelTable#50,Foundation Component,0,240,40,100,0,0
31651,Armorcraft,RecipeLevelTable#50,Basket Component,0,150,75,100,0,0
31652,Armorcraft,RecipeLevelTable#50,Wall Repair Supplies,0,240,40,100,0,0
31653,Armorcraft,RecipeLevelTable#50,Gathering Tool Component,0,180,50,100,0,0
31654,Armorcraft,RecipeLevelTable#50,Veneer Component,0,144,25,100,0,0
31655,Armorcraft,RecipeLevelTable#50,Aetheric Shielding,0,320,50,100,0,0
31656,Armorcraft,RecipeLevelTable#50,Stonemasonry Supplies,0,120,37,100,0,0
31657,Armorcraft,RecipeLevelTable#50,Exploding Kupo Nut,0,192,20,100,0,0
31658,Armorcraft,RecipeLevelTable#50,Austere Offering,0,192,20,100,0,0
31659,Armorcraft,RecipeLevelTable#50,Shearing Machine Component,0,150,75,100,0,0
31660,Armorcraft,RecipeLevelTable#50,Water Filter Component,0,144,25,100,0,0
31661,Armorcraft,RecipeLevelTable#50,Mogstew Miscellany,0,180,50,100,0,0
31662,Armorcraft,RecipeLevelTable#50,Moogle Statuette,0,192,20,100,0,0
31663,Armorcraft,RecipeLevelTable#50,Makeshift Toy Airship,0,240,40,100,0,0
31664,Armorcraft,RecipeLevelTable#50,Dragonscale Rasp,0,240,40,100,0,0
31665,Armorcraft,RecipeLevelTable#50,Cloudfish Lure,0,144,25,100,0,0
31666,Armorcraft,RecipeLevelTable#50,Ishgardian Cuisine Miscellany,0,180,50,100,0,0
31667,Armorcraft,RecipeLevelTable#50,Treadwheel Crane Components,0,320,50,100,0,0
31668,Armorcraft,RecipeLevelTable#50,Moogle Mollifier,0,120,37,100,0,0
31669,Goldsmithing,RecipeLevelTable#50,Fake Kupo Nut,0,50,100,50,0,0
31670,Goldsmithing,RecipeLevelTable#50,Horn Component,0,144,25,100,0,0
31671,Goldsmithing,RecipeLevelTable#50,Moogle Tool Component,0,192,20,100,0,0
31672,Goldsmithing,RecipeLevelTable#50,Statue Supplies,0,120,37,100,0,0
31673,Goldsmithing,RecipeLevelTable#50,Tablet Supplies,0,256,25,100,0,0
31674,Goldsmithing,RecipeLevelTable#50,Training Supplies,0,100,100,100,0,0
31675,Goldsmithing,RecipeLevelTable#50,Repurposed Construction Component,0,180,50,100,0,0
31676,Goldsmithing,RecipeLevelTable#50,Foundation Component,0,240,40,100,0,0
31677,Goldsmithing,RecipeLevelTable#50,Basket Component,0,150,75,100,0,0
31678,Goldsmithing,RecipeLevelTable#50,Wall Repair Supplies,0,240,40,100,0,0
31679,Goldsmithing,RecipeLevelTable#50,Gathering Tool Component,0,180,50,100,0,0
31680,Goldsmithing,RecipeLevelTable#50,Veneer Component,0,144,25,100,0,0
31681,Goldsmithing,RecipeLevelTable#50,Aetheric Shielding,0,320,50,100,0,0
31682,Goldsmithing,RecipeLevelTable#50,Stonemasonry Supplies,0,120,37,100,0,0
31683,Goldsmithing,RecipeLevelTable#50,Exploding Kupo Nut,0,192,20,100,0,0
31684,Goldsmithing,RecipeLevelTable#50,Austere Offering,0,192,20,100,0,0
31685,Goldsmithing,RecipeLevelTable#50,Shearing Machine Component,0,150,75,100,0,0
31686,Goldsmithing,RecipeLevelTable#50,Water Filter Component,0,144,25,100,0,0
31687,Goldsmithing,RecipeLevelTable#50,Mogstew Miscellany,0,180,50,100,0,0
31688,Goldsmithing,RecipeLevelTable#50,Moogle Statuette,0,192,20,100,0,0
31689,Goldsmithing,RecipeLevelTable#50,Makeshift Toy Airship,0,240,40,100,0,0
31690,Goldsmithing,RecipeLevelTable#50,Dragonscale Rasp,0,240,40,100,0,0
31691,Goldsmithing,RecipeLevelTable#50,Cloudfish Lure,0,144,25,100,0,0
31692,Goldsmithing,RecipeLevelTable#50,Ishgardian Cuisine Miscellany,0,180,50,100,0,0
31693,Goldsmithing,RecipeLevelTable#50,Treadwheel Crane Components,0,320,50,100,0,0
31694,Goldsmithing,RecipeLevelTable#50,Moogle Mollifier,0,120,37,100,0,0
31695,Leatherworking,RecipeLevelTable#50,Fake Kupo Nut,0,50,100,50,0,0
31696,Leatherworking,RecipeLevelTable#50,Horn Component,0,144,25,100,0,0
31697,Leatherworking,RecipeLevelTable#50,Moogle Tool Component,0,192,20,100,0,0
31698,Leatherworking,RecipeLevelTable#50,Statue Supplies,0,120,37,100,0,0
31699,Leatherworking,RecipeLevelTable#50,Tablet Supplies,0,256,25,100,0,0
31700,Leatherworking,RecipeLevelTable#50,Training Supplies,0,100,100,100,0,0
31701,Leatherworking,RecipeLevelTable#50,Repurposed Construction Component,0,180,50,100,0,0
31702,Leatherworking,RecipeLevelTable#50,Foundation Component,0,240,40,100,0,0
31703,Leatherworking,RecipeLevelTable#50,Basket Component,0,150,75,100,0,0
31704,Leatherworking,RecipeLevelTable#50,Wall Repair Supplies,0,240,40,100,0,0
31705,Leatherworking,RecipeLevelTable#50,Gathering Tool Component,0,180,50,100,0,0
31706,Leatherworking,RecipeLevelTable#50,Veneer Component,0,144,25,100,0,0
31707,Leatherworking,RecipeLevelTable#50,Aetheric Shielding,0,320,50,100,0,0
31708,Leatherworking,RecipeLevelTable#50,Stonemasonry Supplies,0,120,37,100,0,0
31709,Leatherworking,RecipeLevelTable#50,Exploding Kupo Nut,0,192,20,100,0,0
31710,Leatherworking,RecipeLevelTable#50,Austere Offering,0,192,20,100,0,0
31711,Leatherworking,RecipeLevelTable#50,Shearing Machine Component,0,150,75,100,0,0
31712,Leatherworking,RecipeLevelTable#50,Water Filter Component,0,144,25,100,0,0
31713,Leatherworking,RecipeLevelTable#50,Mogstew Miscellany,0,180,50,100,0,0
31714,Leatherworking,RecipeLevelTable#50,Moogle Statuette,0,192,20,100,0,0
31715,Leatherworking,RecipeLevelTable#50,Makeshift Toy Airship,0,240,40,100,0,0
31716,Leatherworking,RecipeLevelTable#50,Dragonscale Rasp,0,240,40,100,0,0
31717,Leatherworking,RecipeLevelTable#50,Cloudfish Lure,0,144,25,100,0,0
31718,Leatherworking,RecipeLevelTable#50,Ishgardian Cuisine Miscellany,0,180,50,100,0,0
31719,Leatherworking,RecipeLevelTable#50,Treadwheel Crane Components,0,320,50,100,0,0
31720,Leatherworking,RecipeLevelTable#50,Moogle Mollifier,0,120,37,100,0,0
31721,Clothcraft,RecipeLevelTable#50,Fake Kupo Nut,0,50,100,50,0,0
31722,Clothcraft,RecipeLevelTable#50,Horn Component,0,144,25,100,0,0
31723,Clothcraft,RecipeLevelTable#50,Moogle Tool Component,0,192,20,100,0,0
31724,Clothcraft,RecipeLevelTable#50,Statue Supplies,0,120,37,100,0,0
31725,Clothcraft,RecipeLevelTable#50,Tablet Supplies,0,256,25,100,0,0
31726,Clothcraft,RecipeLevelTable#50,Training Supplies,0,100,100,100,0,0
31727,Clothcraft,RecipeLevelTable#50,Repurposed Construction Component,0,180,50,100,0,0
31728,Clothcraft,RecipeLevelTable#50,Foundation Component,0,240,40,100,0,0
31729,Clothcraft,RecipeLevelTable#50,Basket Component,0,150,75,100,0,0
31730,Clothcraft,RecipeLevelTable#50,Wall Repair Supplies,0,240,40,100,0,0
31731,Clothcraft,RecipeLevelTable#50,Gathering Tool Component,0,180,50,100,0,0
31732,Clothcraft,RecipeLevelTable#50,Veneer Component,0,144,25,100,0,0
31733,Clothcraft,RecipeLevelTable#50,Aetheric Shielding,0,320,50,100,0,0
31734,Clothcraft,RecipeLevelTable#50,Stonemasonry Supplies,0,120,37,100,0,0
31735,Clothcraft,RecipeLevelTable#50,Exploding Kupo Nut,0,192,20,100,0,0
31736,Clothcraft,RecipeLevelTable#50,Austere Offering,0,192,20,100,0,0
31737,Clothcraft,RecipeLevelTable#50,Shearing Machine Component,0,150,75,100,0,0
31738,Clothcraft,RecipeLevelTable#50,Water Filter Component,0,144,25,100,0,0
31739,Clothcraft,RecipeLevelTable#50,Mogstew Miscellany,0,180,50,100,0,0
31740,Clothcraft,RecipeLevelTable#50,Moogle Statuette,0,192,20,100,0,0
31741,Clothcraft,RecipeLevelTable#50,Makeshift Toy Airship,0,240,40,100,0,0
31742,Clothcraft,RecipeLevelTable#50,Dragonscale Rasp,0,240,40,100,0,0
31743,Clothcraft,RecipeLevelTable#50,Cloudfish Lure,0,144,25,100,0,0
31744,Clothcraft,RecipeLevelTable#50,Ishgardian Cuisine Miscellany,0,180,50,100,0,0
31745,Clothcraft,RecipeLevelTable#50,Treadwheel Crane Components,0,320,50,100,0,0
31746,Clothcraft,RecipeLevelTable#50,Moogle Mollifier,0,120,37,100,0,0
31747,Alchemy,RecipeLevelTable#50,Fake Kupo Nut,0,50,100,50,0,0
31748,Alchemy,RecipeLevelTable#50,Horn Component,0,144,25,100,0,0
31749,Alchemy,RecipeLevelTable#50,Moogle Tool Component,0,192,20,100,0,0
31750,Alchemy,RecipeLevelTable#50,Statue Supplies,0,120,37,100,0,0
31751,Alchemy,RecipeLevelTable#50,Tablet Supplies,0,256,25,100,0,0
31752,Alchemy,RecipeLevelTable#50,Training Supplies,0,100,100,100,0,0
31753,Alchemy,RecipeLevelTable#50,Repurposed Construction Component,0,180,50,100,0,0
31754,Alchemy,RecipeLevelTable#50,Foundation Component,0,240,40,100,0,0
31755,Alchemy,RecipeLevelTable#50,Basket Component,0,150,75,100,0,0
31756,Alchemy,RecipeLevelTable#50,Wall Repair Supplies,0,240,40,100,0,0
31757,Alchemy,RecipeLevelTable#50,Gathering Tool Component,0,180,50,100,0,0
31758,Alchemy,RecipeLevelTable#50,Veneer Component,0,144,25,100,0,0
31759,Alchemy,RecipeLevelTable#50,Aetheric Shielding,0,320,50,100,0,0
31760,Alchemy,RecipeLevelTable#50,Stonemasonry Supplies,0,120,37,100,0,0
31761,Alchemy,RecipeLevelTable#50,Exploding Kupo Nut,0,192,20,100,0,0
31762,Alchemy,RecipeLevelTable#50,Austere Offering,0,192,20,100,0,0
31763,Alchemy,RecipeLevelTable#50,Shearing Machine Component,0,150,75,100,0,0
31764,Alchemy,RecipeLevelTable#50,Water Filter Component,0,144,25,100,0,0
31765,Alchemy,RecipeLevelTable#50,Mogstew Miscellany,0,180,50,100,0,0
31766,Alchemy,RecipeLevelTable#50,Moogle Statuette,0,192,20,100,0,0
31767,Alchemy,RecipeLevelTable#50,Makeshift Toy Airship,0,240,40,100,0,0
31768,Alchemy,RecipeLevelTable#50,Dragonscale Rasp,0,240,40,100,0,0
31769,Alchemy,RecipeLevelTable#50,Cloudfish Lure,0,144,25,100,0,0
31770,Alchemy,RecipeLevelTable#50,Ishgardian Cuisine Miscellany,0,180,50,100,0,0
31771,Alchemy,RecipeLevelTable#50,Treadwheel Crane Components,0,320,50,100,0,0
31772,Alchemy,RecipeLevelTable#50,Moogle Mollifier,0,120,37,100,0,0
31773,Cooking,RecipeLevelTable#50,Fake Kupo Nut,0,50,100,50,0,0
31774,Cooking,RecipeLevelTable#50,Horn Component,0,144,25,100,0,0
31775,Cooking,RecipeLevelTable#50,Moogle Tool Component,0,192,20,100,0,0
31776,Cooking,RecipeLevelTable#50,Statue Supplies,0,120,37,100,0,0
31777,Cooking,RecipeLevelTable#50,Tablet Supplies,0,256,25,100,0,0
31778,Cooking,RecipeLevelTable#50,Training Supplies,0,100,100,100,0,0
31779,Cooking,RecipeLevelTable#50,Repurposed Construction Component,0,180,50,100,0,0
31780,Cooking,RecipeLevelTable#50,Foundation Component,0,240,40,100,0,0
31781,Cooking,RecipeLevelTable#50,Basket Component,0,150,75,100,0,0
31782,Cooking,RecipeLevelTable#50,Wall Repair Supplies,0,240,40,100,0,0
31783,Cooking,RecipeLevelTable#50,Gathering Tool Component,0,180,50,100,0,0
31784,Cooking,RecipeLevelTable#50,Veneer Component,0,144,25,100,0,0
31785,Cooking,RecipeLevelTable#50,Aetheric Shielding,0,320,50,100,0,0
31786,Cooking,RecipeLevelTable#50,Stonemasonry Supplies,0,120,37,100,0,0
31787,Cooking,RecipeLevelTable#50,Exploding Kupo Nut,0,192,20,100,0,0
31788,Cooking,RecipeLevelTable#50,Austere Offering,0,192,20,100,0,0
31789,Cooking,RecipeLevelTable#50,Shearing Machine Component,0,150,75,100,0,0
31790,Cooking,RecipeLevelTable#50,Water Filter Component,0,144,25,100,0,0
31791,Cooking,RecipeLevelTable#50,Mogstew Miscellany,0,180,50,100,0,0
31792,Cooking,RecipeLevelTable#50,Moogle Statuette,0,192,20,100,0,0
31793,Cooking,RecipeLevelTable#50,Makeshift Toy Airship,0,240,40,100,0,0
31794,Cooking,RecipeLevelTable#50,Dragonscale Rasp,0,240,40,100,0,0
31795,Cooking,RecipeLevelTable#50,Cloudfish Lure,0,144,25,100,0,0
31796,Cooking,RecipeLevelTable#50,Ishgardian Cuisine Miscellany,0,180,50,100,0,0
31797,Cooking,RecipeLevelTable#50,Treadwheel Crane Components,0,320,50,100,0,0
31798,Cooking,RecipeLevelTable#50,Moogle Mollifier,0,120,37,100,0,0
31799,Alchemy,RecipeLevelTable#90,Cordial,0,100,100,100,374,391
31800,Woodworking,RecipeLevelTable#0,,0,0,0,0,0,0
31801,Woodworking,RecipeLevelTable#0,,0,0,0,0,0,0
31802,Woodworking,RecipeLevelTable#0,,0,0,0,0,0,0
31803,Woodworking,RecipeLevelTable#0,,0,0,0,0,0,0
31804,Woodworking,RecipeLevelTable#0,,0,0,0,0,0,0
31805,Woodworking,RecipeLevelTable#0,,0,0,0,0,0,0
31806,Woodworking,RecipeLevelTable#0,,0,0,0,0,0,0
31807,Woodworking,RecipeLevelTable#0,,0,0,0,0,0,0
31808,Woodworking,RecipeLevelTable#0,,0,0,0,0,0,0
31809,Woodworking,RecipeLevelTable#0,,0,0,0,0,0,0
31810,Woodworking,RecipeLevelTable#0,,0,0,0,0,0,0
31811,Woodworking,RecipeLevelTable#0,,0,0,0,0,0,0
31812,Woodworking,RecipeLevelTable#0,,0,0,0,0,0,0
31813,Woodworking,RecipeLevelTable#0,,0,0,0,0,0,0
31814,Goldsmithing,RecipeLevelTable#180,Replica Dreadwyrm Coronet of Fending,50,100,100,100,695,718
31815,Armorcraft,RecipeLevelTable#180,Replica Dreadwyrm Armor of Fending,50,100,100,100,695,718
31816,Armorcraft,RecipeLevelTable#180,Replica Dreadwyrm Gauntlets of Fending,50,100,100,100,695,718
31817,Clothcraft,RecipeLevelTable#180,Replica Dreadwyrm Sarouel of Fending,50,100,100,100,695,718
31818,Armorcraft,RecipeLevelTable#180,Replica Dreadwyrm Sabatons of Fending,50,100,100,100,695,718
31819,Armorcraft,RecipeLevelTable#180,Replica Dreadwyrm Barbut of Maiming,50,100,100,100,695,718
31820,Armorcraft,RecipeLevelTable#180,Replica Dreadwyrm Mail of Maiming,50,100,100,100,695,718
31821,Armorcraft,RecipeLevelTable#180,Replica Dreadwyrm Vambraces of Maiming,50,100,100,100,695,718
31822,Leatherworking,RecipeLevelTable#180,Replica Dreadwyrm Breeches of Maiming,50,100,100,100,695,718
31823,Armorcraft,RecipeLevelTable#180,Replica Dreadwyrm Greaves of Maiming,50,100,100,100,695,718
31824,Goldsmithing,RecipeLevelTable#180,Replica Dreadwyrm Circlet of Striking,50,100,100,100,695,718
31825,Leatherworking,RecipeLevelTable#180,Replica Dreadwyrm Cyclas of Striking,50,100,100,100,695,718
31826,Leatherworking,RecipeLevelTable#180,Replica Dreadwyrm Bracers of Striking,50,100,100,100,695,718
31827,Clothcraft,RecipeLevelTable#180,Replica Dreadwyrm Slops of Striking,50,100,100,100,695,718
31828,Leatherworking,RecipeLevelTable#180,Replica Dreadwyrm Boots of Striking,50,100,100,100,695,718
31829,Leatherworking,RecipeLevelTable#180,Replica Dreadwyrm Chapeau of Aiming,50,100,100,100,695,718
31830,Leatherworking,RecipeLevelTable#180,Replica Dreadwyrm Tabard of Aiming,50,100,100,100,695,718
31831,Leatherworking,RecipeLevelTable#180,Replica Dreadwyrm Bracers of Aiming,50,100,100,100,695,718
31832,Leatherworking,RecipeLevelTable#180,Replica Dreadwyrm Breeches of Aiming,50,100,100,100,695,718
31833,Armorcraft,RecipeLevelTable#180,Replica Dreadwyrm Greaves of Aiming,50,100,100,100,695,718
31834,Clothcraft,RecipeLevelTable#180,Replica Dreadwyrm Hood of Healing,50,100,100,100,695,718
31835,Clothcraft,RecipeLevelTable#180,Replica Dreadwyrm Robe of Healing,50,100,100,100,695,718
31836,Leatherworking,RecipeLevelTable#180,Replica Dreadwyrm Gloves of Healing,50,100,100,100,695,718
31837,Clothcraft,RecipeLevelTable#180,Replica Dreadwyrm Tonban of Healing,50,100,100,100,695,718
31838,Leatherworking,RecipeLevelTable#180,Replica Dreadwyrm Shoes of Healing,50,100,100,100,695,718
31839,Leatherworking,RecipeLevelTable#180,Replica Dreadwyrm Petasos of Casting,50,100,100,100,695,718
31840,Leatherworking,RecipeLevelTable#180,Replica Dreadwyrm Robe of Casting,50,100,100,100,695,718
31841,Leatherworking,RecipeLevelTable#180,Replica Dreadwyrm Gloves of Casting,50,100,100,100,695,718
31842,Clothcraft,RecipeLevelTable#180,Replica Dreadwyrm Tonban of Casting,50,100,100,100,695,718
31843,Leatherworking,RecipeLevelTable#180,Replica Dreadwyrm Shoes of Casting,50,100,100,100,695,718
31844,Goldsmithing,RecipeLevelTable#180,Replica Dreadwyrm Circlet of Scouting,50,100,100,100,695,718
31845,Leatherworking,RecipeLevelTable#180,Replica Dreadwyrm Cyclas of Scouting,50,100,100,100,695,718
31846,Leatherworking,RecipeLevelTable#180,Replica Dreadwyrm Bracers of Scouting,50,100,100,100,695,718
31847,Clothcraft,RecipeLevelTable#180,Replica Dreadwyrm Slops of Scouting,50,100,100,100,695,718
31848,Leatherworking,RecipeLevelTable#180,Replica Dreadwyrm Boots of Scouting,50,100,100,100,695,718
31849,Woodworking,RecipeLevelTable#90,Staggered Shelf,50,100,50,100,374,391
31850,Clothcraft,RecipeLevelTable#160,Stuffed Bear,50,100,50,100,0,620
31851,Armorcraft,RecipeLevelTable#210,Indirect Lighting,50,100,50,100,820,850
31852,Armorcraft,RecipeLevelTable#210,Indirect Stand Lighting,50,100,50,100,820,850
31853,Goldsmithing,RecipeLevelTable#220,Nidhogg Miniature,50,100,50,100,835,870
31854,Woodworking,RecipeLevelTable#70,Beach Chair,50,100,50,100,0,347
31855,Goldsmithing,RecipeLevelTable#90,Large Garden Pond,50,100,50,100,374,391
31856,Woodworking,RecipeLevelTable#210,Oriental Wood Bridge,50,100,50,100,820,850
31857,Woodworking,RecipeLevelTable#90,Oriental Deck,50,100,50,100,374,391
31858,Leatherworking,RecipeLevelTable#220,Horde Barding,50,50,100,100,835,870
31859,Clothcraft,RecipeLevelTable#160,Wind-up Ramuh,50,50,100,100,0,620
31860,Clothcraft,RecipeLevelTable#160,Wind-up Shiva,50,50,100,100,0,620
31861,Leatherworking,RecipeLevelTable#150,Survival Hat,50,100,100,100,0,0
31862,Clothcraft,RecipeLevelTable#150,Survival Shirt,50,100,100,100,0,0
31863,Clothcraft,RecipeLevelTable#150,Survival Halfslops,50,100,100,100,0,0
31864,Leatherworking,RecipeLevelTable#150,Survival Boots,50,100,100,100,0,0
31865,Leatherworking,RecipeLevelTable#220,Ironworks Cap of Gathering,50,100,100,100,835,870
31866,Leatherworking,RecipeLevelTable#220,Ironworks Vest of Gathering,50,100,100,100,835,870
31867,Leatherworking,RecipeLevelTable#220,Ironworks Gloves of Gathering,50,100,100,100,835,870
31868,Clothcraft,RecipeLevelTable#220,Ironworks Slops of Gathering,50,100,100,100,835,870
31869,Leatherworking,RecipeLevelTable#220,Ironworks Boots of Gathering,50,100,100,100,835,870
31870,Leatherworking,RecipeLevelTable#180,Carbonweave Cap of Gathering,50,100,100,100,695,718
31871,Leatherworking,RecipeLevelTable#180,Carbonweave Vest of Gathering,50,100,100,100,695,718
31872,Leatherworking,RecipeLevelTable#180,Carbonweave Gloves of Gathering,50,100,100,100,695,718
31873,Clothcraft,RecipeLevelTable#180,Carbonweave Slops of Gathering,50,100,100,100,695,718
31874,Leatherworking,RecipeLevelTable#180,Carbonweave Boots of Gathering,50,100,100,100,695,718
31875,Clothcraft,RecipeLevelTable#220,Ironworks Cap of Crafting,50,100,100,100,835,870
31876,Clothcraft,RecipeLevelTable#220,Ironworks Apron of Crafting,50,100,100,100,835,870
31877,Clothcraft,RecipeLevelTable#220,Ironworks Sleeves of Crafting,50,100,100,100,835,870
31878,Clothcraft,RecipeLevelTable#220,Ironworks Breeches of Crafting,50,100,100,100,835,870
31879,Leatherworking,RecipeLevelTable#220,Ironworks Boots of Crafting,50,100,100,100,835,870
31880,Clothcraft,RecipeLevelTable#180,Carbonweave Cap of Crafting,50,100,100,100,695,718
31881,Clothcraft,RecipeLevelTable#180,Carbonweave Apron of Crafting,50,100,100,100,695,718
31882,Clothcraft,RecipeLevelTable#180,Carbonweave Sleeves of Crafting,50,100,100,100,695,718
31883,Clothcraft,RecipeLevelTable#180,Carbonweave Breeches of Crafting,50,100,100,100,695,718
31884,Leatherworking,RecipeLevelTable#180,Carbonweave Boots of Crafting,50,100,100,100,695,718
